Tract ID,STATE2KX,CNTY2KX,TRACT2KX,e(0),se(e(0)),Abridged life table flag
40109106301,40,109,106301,69.7,2.5497,3
40109106910,40,109,106910,73.8,1.494,3
40109106303,40,109,106303,76.3,1.5593,3
40109106302,40,109,106302,74.3,1.9745,3
40109106912,40,109,106912,72.6,1.2255,2
40109107306,40,109,107306,69.5,1.8126,3
40109106913,40,109,106913,70.9,1.7046,1
40109107302,40,109,107302,75,1.2485,2
40109107303,40,109,107303,69.1,1.7231,3
40109106914,40,109,106914,73.7,1.6082,3
40109102300,40,109,102300,72.6,1.5816,3
40109105400,40,109,105400,68.9,1.7114,3
40109106602,40,109,106602,75.6,1.4573,3
40109107305,40,109,107305,72.6,1.6124,2
40109108530,40,109,108530,77.6,1.2275,3
40109100900,40,109,100900,78.1,3.6299,2
40109108521,40,109,108521,75.3,1.6335,2
40109107209,40,109,107209,71.6,1.614,3
40109108309,40,109,108309,72,1.834,3
40109108508,40,109,108508,77,1.4022,3
40109108307,40,109,108307,77.9,1.5363,3
40109106915,40,109,106915,72.2,1.5035,1
40109105000,40,109,105000,76.3,2.3264,3
40109108303,40,109,108303,82.1,1.7734,3
40109108302,40,109,108302,78.1,1.5628,3
40109108301,40,109,108301,74.6,1.2995,2
40109100100,40,109,100100,76.8,1.9498,3
40109107206,40,109,107206,75,0.8665,2
40017301100,40,017,301100,79.5,1.609,3
40109106403,40,109,106403,79.4,1.2852,3
40109108527,40,109,108527,76.6,1.4994,3
40109108526,40,109,108526,75.4,1.5178,1
40017301007,40,017,301007,77.9,2.4605,3
40017301006,40,017,301006,78,1.8039,2
40109106503,40,109,106503,73.3,2.0854,3
40109106502,40,109,106502,76.3,1.4338,3
40017301003,40,017,301003,76.4,1.9049,1
40109108520,40,109,108520,82.2,1.7203,3
40109104800,40,109,104800,67.6,1.7067,3
40027201904,40,027,201904,76,1.9411,3
40017301009,40,017,301009,74.8,1.705,3
40017301008,40,017,301008,81.7,2.5675,3
40109108529,40,109,108529,81.2,1.4684,3
40109104700,40,109,104700,67.9,2.6859,3
40109108221,40,109,108221,80.4,1.4574,1
40027201700,40,027,201700,75.9,2.0049,3
40109108318,40,109,108318,80.3,1.3448,3
40109106804,40,109,106804,73.5,1.9203,3
40109108314,40,109,108314,68.9,2.931,1
40109106402,40,109,106402,80.2,1.8044,3
40109108316,40,109,108316,80.8,1.1937,3
40109104300,40,109,104300,72.9,2.7644,3
40109108310,40,109,108310,73.1,1.7417,3
40109108313,40,109,108313,75.4,1.3242,2
40109100500,40,109,100500,68.9,2.2689,3
40109106000,40,109,106000,77.7,0.8688,2
40027202201,40,027,202201,79.4,1.8569,2
40109106100,40,109,106100,71,1.7387,3
40027202301,40,027,202301,75.5,1.5731,3
40109101900,40,109,101900,74.4,2.1402,3
40027202302,40,027,202302,73.7,1.8597,1
40109107207,40,109,107207,74.8,2.6019,3
40017301408,40,017,301408,73.9,2.4393,3
40109108525,40,109,108525,75.5,1.8034,3
40109105300,40,109,105300,68.6,1.5066,1
40109103300,40,109,103300,75,2.3534,2
40109104400,40,109,104400,72.1,2.6374,1
40109108523,40,109,108523,80.7,2.1069,3
40109106501,40,109,106501,78.3,1.8432,3
40109102800,40,109,102800,63.9,2.3076,3
40017300802,40,017,300802,80.2,2.1915,3
40109101500,40,109,101500,74.4,1.426,2
40017300801,40,017,300801,80.3,2.2269,1
40109109201,40,109,109201,81.2,2.1548,3
40109100200,40,109,100200,75.2,1.8011,3
40109109202,40,109,109202,74.9,1.3791,3
40017300901,40,017,300901,77.9,1.1309,3
40109101400,40,109,101400,67,3.0013,3
40109107218,40,109,107218,74.6,1.7562,3
40109107219,40,109,107219,71.3,1.4984,3
40017300905,40,017,300905,79.5,1.4705,3
40109100300,40,109,100300,80.4,1.8828,2
40109106200,40,109,106200,70.9,2.821,3
40027201902,40,027,201902,76.3,1.2682,1
40109107216,40,109,107216,66.7,1.5877,1
40109107217,40,109,107217,71.5,2.1088,3
40109107211,40,109,107211,76.2,1.9065,3
40017301300,40,017,301300,79.3,1.4271,3
40027201903,40,027,201903,77.3,2.1852,3
40109107104,40,109,107104,70.3,1.7277,1
40109102400,40,109,102400,73,1.9697,3
40027201802,40,027,201802,77.3,1.0826,3
40027201801,40,027,201801,79,1.6972,3
40109107103,40,109,107103,69,2.27,1
40109108528,40,109,108528,80.2,3.5456,3
40109105600,40,109,105600,72.8,2.0144,3
40109106909,40,109,106909,75.7,2.2573,3
40109106903,40,109,106903,75.3,1.2135,3
40109106902,40,109,106902,75.3,1.7872,3
40109106907,40,109,106907,75.7,1.4391,3
40109106906,40,109,106906,73.9,1.3277,3
40027201607,40,027,201607,78.2,1.7792,1
40109106610,40,109,106610,79.3,2.5458,3
40109100600,40,109,100600,80.4,2.2863,2
40109108101,40,109,108101,77.5,1.6384,3
